;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_scaler__scaler;param_regressor__regressor__weights;param_regressor__regressor__p;param_regressor__regressor__n_neighbors;param_regressor__regressor__metric;param_regressor__regressor__algorithm;param_feature_selection__spearman_thr;param_feature_selection__rfe_k;params;split0_test_R2;split1_test_R2;split2_test_R2;split3_test_R2;split4_test_R2;mean_test_R2;std_test_R2;rank_test_R2;split0_train_R2;split1_train_R2;split2_train_R2;split3_train_R2;split4_train_R2;mean_train_R2;std_train_R2;split0_test_MAE;split1_test_MAE;split2_test_MAE;split3_test_MAE;split4_test_MAE;mean_test_MAE;std_test_MAE;rank_test_MAE;split0_train_MAE;split1_train_MAE;split2_train_MAE;split3_train_MAE;split4_train_MAE;mean_train_MAE;std_train_MAE;split0_test_MAPE;split1_test_MAPE;split2_test_MAPE;split3_test_MAPE;split4_test_MAPE;mean_test_MAPE;std_test_MAPE;rank_test_MAPE;split0_train_MAPE;split1_train_MAPE;split2_train_MAPE;split3_train_MAPE;split4_train_MAPE;mean_train_MAPE;std_train_MAPE;split0_test_MedAE;split1_test_MedAE;split2_test_MedAE;split3_test_MedAE;split4_test_MedAE;mean_test_MedAE;std_test_MedAE;rank_test_MedAE;split0_train_MedAE;split1_train_MedAE;split2_train_MedAE;split3_train_MedAE;split4_train_MedAE;mean_train_MedAE;std_train_MedAE;split0_test_RMSE;split1_test_RMSE;split2_test_RMSE;split3_test_RMSE;split4_test_RMSE;mean_test_RMSE;std_test_RMSE;rank_test_RMSE;split0_train_RMSE;split1_train_RMSE;split2_train_RMSE;split3_train_RMSE;split4_train_RMSE;mean_train_RMSE;std_train_RMSE;overfit_mae;overfit_R2;Model;Use_Log;Execution_Time_s;param_regressor__regressor__validation_fraction;param_regressor__regressor__subsample;param_regressor__regressor__n_iter_no_change;param_regressor__regressor__n_estimators;param_regressor__regressor__min_samples_split;param_regressor__regressor__min_samples_leaf;param_regressor__regressor__min_impurity_decrease;param_regressor__regressor__max_leaf_nodes;param_regressor__regressor__max_features;param_regressor__regressor__max_depth;param_regressor__regressor__loss;param_regressor__regressor__learning_rate;param_regressor__regressor__criterion;param_regressor__n_estimators;param_regressor__min_samples_split;param_regressor__min_samples_leaf;param_regressor__min_impurity_decrease;param_regressor__max_samples;param_regressor__max_features;param_regressor__max_depth;param_regressor__criterion;param_regressor__ccp_alpha;param_regressor__bootstrap;param_regressor__regressor__solver;param_regressor__regressor__max_iter;param_regressor__regressor__learning_rate_init;param_regressor__regressor__hidden_layer_sizes;param_regressor__regressor__batch_size;param_regressor__regressor__alpha;param_regressor__regressor__activation;param_regressor__solver;param_regressor__max_iter;param_regressor__learning_rate_init;param_regressor__hidden_layer_sizes;param_regressor__activation;param_regressor__fit_intercept;param_regressor__epsilon;param_regressor__alpha;param_regressor__max_leaf_nodes;mean_train_MAE_pos;mean_test_MAE_pos
111;62.16068859100342;1.4579608674598308;8.001204204559325;0.12336663213543789;MinMaxScaler();;;;;;0.3;8;{'scaler__scaler': MinMaxScaler(), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 24, 'regressor__min_samples_leaf': 4, 'regressor__min_impurity_decrease': 0.0005, 'regressor__max_samples': 0.8, 'regressor__max_features': 0.5, 'regressor__max_depth': 20, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 5e-05, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 8};0.940401021779405;0.9238346609552786;0.9020613429284303;0.9273771963257462;0.9389174899505371;0.9265183423878796;0.01380255227156354;20;0.9424264903595209;0.9446963190276342;0.9414734743279893;0.942555124692967;0.9426924834333456;0.9427687783682914;0.0010546900436875823;-1423.3348519422696;-1430.4813937828112;-1489.5206639033327;-1430.9736879584239;-1393.228164076989;-1433.507752332765;31.23766868173168;23;-1270.49361599435;-1263.886079972953;-1305.1555837761935;-1268.1093608574067;-1272.6300026223137;-1276.0549286446433;14.837246181109418;-0.09095926360557606;-0.0904965258248796;-0.09026839098024557;-0.09129645708624462;-0.08866758203140253;-0.09033764390566967;0.000908281879415005;21;-0.08006152641599489;-0.07979469213583407;-0.08261033262904702;-0.07960797002520545;-0.08020796976363577;-0.08045649819394343;0.001096791609338538;-898.4192290100182;-893.2724042870668;-913.1722741686372;-882.0687381878597;-881.1239698207755;-893.6113230948715;11.790054200766779;23;-798.6931597279518;-797.5162905258485;-821.8203228173188;-800.894619619683;-799.7269266334433;-803.7302638648491;9.113766542117387;-2329.8805620216854;-2684.3862963189054;-3144.2328061618728;-2652.835102234516;-2350.5969322623837;-2632.3863397998725;295.3045777768678;20;-2347.7368455834185;-2290.3834474374517;-2336.3579576580155;-2327.2309453110693;-2344.1891708286794;-2329.1796733637266;20.640378424327128;12.339031820155236;-1.7236926331541769;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;24.0;4.0;0.0005;0.8;0.5;20;squared_error;5,00E-05;True;;;;;;;;;;;;;;;;;1276.0549286446433;1433.507752332765
84;61.6197283744812;0.12493078354952025;9.014572286605835;0.1059207097310971;RobustScaler();;;;;;0.3;11;{'scaler__scaler': RobustScaler(), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 35, 'regressor__min_samples_leaf': 4, 'regressor__min_impurity_decrease': 0.001, 'regressor__max_samples': 0.8, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 19, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 0.0001, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 11};0.938645449204283;0.9203940194417436;0.9027447521810023;0.9220885117323877;0.9346352602054872;0.9237015985529806;0.012614239318694456;26;0.9345020267104851;0.9374940340338902;0.9369566327817431;0.9349378449691268;0.9351671739467642;0.9358115424884019;0.001186203972830704;-1429.1860950047035;-1442.1792928892041;-1485.0987691595665;-1443.6646215313428;-1405.5285543696846;-1441.1314665909003;25.887826366971236;24;-1328.7889356444598;-1322.4348167601506;-1351.83393362101;-1324.2920849428654;-1331.4638572969368;-1331.7627256530845;10.531918111507267;-0.09164251121670991;-0.09147299398786918;-0.09056203034211106;-0.09203727675238071;-0.0891619575347118;-0.09097535396675653;0.0010275862424000035;24;-0.08359634114700766;-0.08339285021285534;-0.08581645652874502;-0.08317065676307105;-0.08383761891579519;-0.08396278471349486;0.0009527159689905832;-903.1296651557568;-890.6777673474626;-907.8226592132887;-888.2668318424567;-874.6402596017651;-892.907436632146;11.723090166217903;20;-828.3577835375336;-827.0821850683933;-851.7711952518193;-829.5332969016599;-828.7627162671179;-833.1014354053048;9.36856057811239;-2363.946488629493;-2744.3479346752224;-3133.2434811435332;-2747.732812804198;-2431.5964227632153;-2684.1734280031324;274.10403702011223;26;-2504.1018811925746;-2434.96045623315;-2424.8378997822183;-2476.726549654153;-2493.356265291123;-2466.796610430644;31.527055997273884;8.212329330976157;-1.294057979154643;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;35.0;4.0;0.001;0.8;sqrt;19;squared_error;0.0001;True;;;;;;;;;;;;;;;;;1331.7627256530845;1441.1314665909003
86;69.94206218719482;2.0081893598242693;9.184742832183838;0.09415938976569013;MinMaxScaler(feature_range=(-1, 1));;;;;;0.2;8;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 24, 'regressor__min_samples_leaf': 3, 'regressor__min_impurity_decrease': 0.0005, 'regressor__max_samples': 0.75, 'regressor__max_features': 0.5, 'regressor__max_depth': 18, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 0.0001, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.2, 'feature_selection__rfe_k': 8};0.9384388007498123;0.9224888217170636;0.9035649692614933;0.9269035255829786;0.935573793499088;0.9253939821620871;0.01233710122847964;23;0.94160886940529;0.9435647992845289;0.9433285831379794;0.9418291245491212;0.9420629501652569;0.9424788653084353;0.0008066367611767254;-1439.3746876846128;-1447.586509017203;-1476.5741526605973;-1443.7618968451884;-1417.2740245236598;-1444.9142541462522;19.002563708909488;25;-1287.0029491250748;-1278.6431531463375;-1298.8901670375171;-1281.1746917313963;-1286.2635432052775;-1286.3949008491206;6.983678548383347;-0.0915834688678841;-0.09128400081693422;-0.08991033505674963;-0.09185485381727021;-0.08987037435716641;-0.09090060658320091;0.0008444993733202837;22;-0.08074410852691308;-0.08039165539512214;-0.08257462751628436;-0.08016078904193048;-0.08074269673802112;-0.08092277544365423;0.0008550645893237985;-908.4341339145249;-913.450583495418;-909.1976974294848;-886.2093230787741;-898.4561910130051;-903.1495857862413;9.794050359980705;26;-810.8689960231573;-807.206059921783;-821.6755431696479;-807.4453074078083;-809.5449025506441;-811.3481618146081;5.339015454040457;-2367.924149933321;-2707.998956676232;-3120.003160729188;-2661.472389831147;-2414.076384420244;-2654.2950083180267;268.1540482245982;23;-2364.3485802297573;-2313.6955648692565;-2299.032158147671;-2341.890783789632;-2357.029670960338;-2335.199351599331;25.065890623762613;12.322759767820637;-1.8127603467009268;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;24.0;3.0;0.0005;0.75;0.5;18;squared_error;0.0001;True;;;;;;;;;;;;;;;;;1286.3949008491206;1444.9142541462522
85;59.68080787658691;0.8096314496832305;9.158956956863403;0.18370199586181582;StandardScaler();;;;;;0.25;11;{'scaler__scaler': StandardScaler(), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 30, 'regressor__min_samples_leaf': 4, 'regressor__min_impurity_decrease': 0.001, 'regressor__max_samples': 0.8, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 18, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 5e-05, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.25, 'feature_selection__rfe_k': 11};0.9412279994336379;0.92309775051523;0.8859881190128429;0.9260706123653731;0.9369902880097364;0.9226749538673641;0.019528325051962135;28;0.9372615064728879;0.9398134645386742;0.9248905818695196;0.9371945219228555;0.9380730805200793;0.9354466310648034;0.005361838138948659;-1409.3271843182183;-1425.905165000615;-1594.7520473750474;-1422.354635670607;-1387.2914340783357;-1447.9260932885645;74.6500089645241;26;-1307.205445360923;-1300.9179071577005;-1451.4218045163157;-1312.219811035226;-1308.3246302450548;-1336.017919663044;57.816078119434515;-0.09082516969146584;-0.09101651757313689;-0.09551843404780193;-0.09189031458854764;-0.08857015963567741;-0.09156411910732594;0.0022606511069937886;26;-0.08266920579353342;-0.08256380498424602;-0.0903508945546079;-0.08320942772216214;-0.08290284765492532;-0.08433923614189497;0.003013996449299157;-893.7013760094451;-886.7676343136227;-959.2472183554783;-882.0097853419438;-871.2417152402504;-898.593545852148;31.19550367636292;25;-820.2757702685535;-815.842087617566;-894.075401865487;-829.0099202241345;-820.2639779687925;-835.8934315889067;29.403305782212332;-2313.6597325656226;-2697.340945987558;-3392.4439248741205;-2676.592793339435;-2387.3905733962206;-2693.4855940325915;381.2623310541542;27;-2450.784396945712;-2389.355931201849;-2646.733470539192;-2433.3949391178385;-2436.837669088373;-2471.421281378593;90.04109651906906;8.376247951355678;-1.3653026023410373;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;30.0;4.0;0.001;0.8;sqrt;18;squared_error;5,00E-05;True;;;;;;;;;;;;;;;;;1336.017919663044;1447.9260932885645
98;50.24758253097534;0.6550330537720166;7.953329944610596;0.10104589250254986;MinMaxScaler();;;;;;0.3;8;{'scaler__scaler': MinMaxScaler(), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 24, 'regressor__min_samples_leaf': 2, 'regressor__min_impurity_decrease': 0.0005, 'regressor__max_samples': 0.75, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 19, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 5e-05, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 8};0.9402736398499957;0.9231116773322745;0.899949276739898;0.9273018131811376;0.9354411670585134;0.9252155148323638;0.013989086123609636;24;0.9409992685035674;0.9426951595934883;0.9395843588297504;0.9400157138835405;0.9414157949556078;0.9409420591531908;0.0010956756272644552;-1429.8580767872231;-1449.2874271414607;-1514.4373468251108;-1444.5281590454613;-1413.7982762755425;-1450.3818572149598;34.345751603476;27;-1299.674545297332;-1293.074924139703;-1335.180345384434;-1297.4571748169294;-1301.4302459838177;-1305.3634471244434;15.168375232732224;-0.09246460389934638;-0.09256170310989488;-0.09218799230278986;-0.0931566834648702;-0.0904659133855009;-0.09216737923248045;0.0009075205357701163;27;-0.08260783486213359;-0.08236768490619678;-0.08481445614989663;-0.08220297590595067;-0.0827704632436202;-0.08295268301355957;0.0009510633034769411;-913.833563117324;-903.5910170377028;-931.2670691685153;-896.8135983231041;-891.7441656407209;-907.4498826574734;14.019277334003633;27;-819.8039424027629;-814.5995774363873;-845.4945816578193;-822.3300748452166;-822.7907716066511;-825.0037895897674;10.65086663145963;-2332.369080102207;-2697.096693868684;-3177.9549656774034;-2654.211578863809;-2416.5598905189504;-2655.6384418062107;295.363168866041;24;-2376.6583841336565;-2331.4538905081495;-2373.76490742336;-2378.113535980339;-2370.157091943565;-2366.029561997814;17.500533811701278;11.1094278309979;-1.671361607002703;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;24.0;2.0;0.0005;0.75;sqrt;19;squared_error;5,00E-05;True;;;;;;;;;;;;;;;;;1305.3634471244434;1450.3818572149598
28;29.055974006652832;0.445624685823685;131.60131931304932;22.729793274814426;StandardScaler();distance;1.5;34.0;minkowski;ball_tree;0.3;11;{'scaler__scaler': StandardScaler(), 'regressor__regressor__weights': 'distance', 'regressor__regressor__p': 1.5, 'regressor__regressor__n_neighbors': 34, 'regressor__regressor__metric': 'minkowski', 'regressor__regressor__algorithm': 'ball_tree', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 11};0.936465519801271;0.9212552786101381;0.8732966392685214;0.9308324529407425;0.9340770662960357;0.9191853913833418;0.02352054789563563;4;0.9987579411766745;0.9987752052135642;0.9932977047120594;0.9988208549344763;0.9987392091273555;0.9976781830328261;0.0021904064043477773;-1417.630980925866;-1425.2133747041173;-1635.8487327456523;-1413.2561018600536;-1387.5344646308597;-1455.8967309733098;90.86262337304505;4;-53.687869797391265;-53.31412479260059;-131.36336000926516;-52.217255022510884;-54.504615483746434;-69.01744502110287;31.181635183609718;-0.08833229676436709;-0.08794811256033634;-0.09640388545782919;-0.08873584663200554;-0.08705247251709299;-0.08969452278632623;0.003400607165319762;4;-0.0044996203531013045;-0.004410242418995196;-0.010294355805089304;-0.004433946501057281;-0.004518756329521288;-0.0056313842815528745;0.002331830982955104;-866.9820441442844;-863.7199574576789;-918.7852619018267;-848.0666810862049;-841.3111568405138;-867.7730202861018;27.231862873786312;5;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;0.0;-2405.5754979874105;-2729.461976546409;-3576.2814462141573;-2588.95759417811;-2441.956877752444;-2748.4466785357063;429.55889792921937;4;-344.83325827207386;-340.84964154768943;-790.6327313393405;-333.42446003793737;-347.7029610045677;-431.48861044032185;179.63612385217186;2009.461934628488;-7.867546167129295;KNN;True;9891.770384073257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.01744502110287;1455.8967309733098
70;83.69031710624695;0.7815987419930496;7.068976831436157;0.11151315173788286;MinMaxScaler();;;;;;0.3;13;{'scaler__scaler': MinMaxScaler(), 'regressor__regressor__validation_fraction': 0.2, 'regressor__regressor__subsample': 0.8, 'regressor__regressor__n_iter_no_change': None, 'regressor__regressor__n_estimators': 900, 'regressor__regressor__min_samples_split': 6, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.5, 'regressor__regressor__max_depth': 9, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.05, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 13};0.9358298551764679;0.9162058030004674;0.8956978082515662;0.91673909652823;0.9285589997650037;0.918606312544347;0.013636384523517701;4;0.9236108886211606;0.9262476980783205;0.9251362049134743;0.9228080534106389;0.920784282532733;0.9237174255112656;0.0018898068533365353;-1436.4621723833113;-1462.3897406239328;-1504.7322242142732;-1463.3346666676464;-1419.53340494565;-1457.2904417669627;28.888298185613436;4;-1395.711302359499;-1389.0002415168021;-1424.194491196542;-1397.0138964713046;-1400.8601554017446;-1401.3560173891783;12.043452862035332;-0.08844148900063625;-0.0887873319944923;-0.08889891438415326;-0.09004922363590594;-0.08716533703042949;-0.08866845920912345;0.0009257043252237449;4;-0.08477789212600667;-0.08463211205111294;-0.08715157483841307;-0.08475062145343251;-0.08487167839897666;-0.08523677577358837;0.0009604467704046736;-905.1902582074636;-893.6036045720921;-903.7885032331615;-884.9799050044194;-870.930874596891;-891.6986291228055;12.71423552284804;4;-846.9073728403118;-845.1265627088419;-871.2287067267935;-855.710541028614;-850.215756936419;-853.837788048196;9.41261353134837;-2417.579479792172;-2815.615160715638;-3244.7731501436133;-2840.4968331467976;-2542.105034151987;-2772.113931590042;285.85803660443656;4;-2704.2933025507505;-2644.9591380948723;-2642.4022487877273;-2697.738401453994;-2756.0845786388877;-2689.095533905246;42.24094638094462;3.991449973005004;-0.5533199683972226;GradientBoosting;True;5274.752969026566;0.2;0.8;;900.0;6.0;3.0;0.0001;40;0.5;9.0;absolute_error;0.05;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1401.3560173891783;1457.2904417669627
101;61.40195393562317;2.508686514541241;8.245529747009277;0.07528074444800742;MinMaxScaler();;;;;;0.3;9;{'scaler__scaler': MinMaxScaler(), 'regressor__n_estimators': 400, 'regressor__min_samples_split': 30, 'regressor__min_samples_leaf': 4, 'regressor__min_impurity_decrease': 0.001, 'regressor__max_samples': 0.8, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 19, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 0.0001, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 9};0.938462605097953;0.9204851409686192;0.9004290631071277;0.9222475667827863;0.9337735617382995;0.9230795875389572;0.013202030010407609;27;0.9357144869996314;0.9384432830437682;0.9365435414100877;0.935494711618662;0.9361395196286614;0.9364671085401621;0.0010517050064975193;-1445.703991889535;-1461.6806543430557;-1497.826754829871;-1460.4175825229463;-1428.1418335232388;-1458.7541634217293;23.001827885627723;28;-1333.2969274888546;-1326.5267622123158;-1362.2058862371641;-1331.618281323524;-1335.1973896703446;-1337.7690493864407;12.553830267296311;-0.09271739174227009;-0.09284073095868427;-0.09212490988875596;-0.09326308099991193;-0.09097485475476719;-0.09238419366887787;0.0007931398927313154;28;-0.08413370837410147;-0.08389897976846265;-0.08737951650927235;-0.08377129082221284;-0.08428314265078186;-0.08469332762496623;0.0013548561933960628;-919.0182865877214;-917.0524174631137;-916.3320432629225;-899.9569460640296;-906.474624569677;-911.7668635894928;7.33270791047874;28;-838.1933587914637;-836.4324463450157;-865.3642485715504;-840.3990006944987;-839.4145515638993;-843.9607211932856;10.7833379498911;-2367.4662938362007;-2742.776816687841;-3170.325976298984;-2744.926653714909;-2447.5717215838163;-2694.6134924243497;282.562705749161;28;-2480.816378974948;-2416.400415462648;-2432.769297936615;-2466.1046276824372;-2474.5882792115362;-2454.135799853637;25.115320794427703;9.043796766772093;-1.4295772781677718;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;400.0;30.0;4.0;0.001;0.8;sqrt;19;squared_error;0.0001;True;;;;;;;;;;;;;;;;;1337.7690493864407;1458.7541634217293
52;60.6085889339447;2.0766345747206114;6.94688229560852;0.03380907971639172;RobustScaler();;;;;;0.2;13;{'scaler__scaler': RobustScaler(), 'regressor__regressor__validation_fraction': 0.15, 'regressor__regressor__subsample': 0.8, 'regressor__regressor__n_iter_no_change': 10, 'regressor__regressor__n_estimators': 900, 'regressor__regressor__min_samples_split': 4, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.6, 'regressor__regressor__max_depth': 8, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.05, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.2, 'feature_selection__rfe_k': 13};0.9314887301743816;0.9102136921039998;0.8891773259241561;0.9117878244327169;0.926709699873;0.9138754545016509;0.01485065380761155;6;0.915999159206998;0.9218999344871767;0.9207056364342517;0.9186417227416274;0.9191901521693415;0.919287321007879;0.0020037771719548713;-1473.8459309743262;-1491.09694143072;-1531.5870048442523;-1491.2536948427446;-1446.4203118205844;-1486.8407767825254;27.72180987738427;5;-1444.6273524556289;-1421.1043268180524;-1448.3738789981849;-1435.0342650822283;-1426.7498265671272;-1435.1779299842442;10.32031519203134;-0.09103661377089169;-0.0906937233855549;-0.09020584324096124;-0.09175176725581285;-0.08911043583237017;-0.09055967669711817;0.0008822714532275173;5;-0.08800563452026253;-0.08674381147757186;-0.08858622000500711;-0.08711445628195473;-0.0869459281394798;-0.0874792100848552;0.0007015468239678196;-924.7208897468226;-914.0660690479417;-915.4727252188131;-903.3507779880592;-902.6020284808183;-912.042498096491;8.261614580131733;5;-885.7411445107;-867.0352458955108;-885.0451754026276;-879.9920685852148;-865.5843666645233;-876.6796002117153;8.708440247552165;-2498.016252058057;-2914.5491258284214;-3344.6596813429323;-2923.735065462164;-2574.796899802753;-2851.1514048988656;301.3019503346906;6;-2835.827959917983;-2721.8041767013556;-2719.4693572392057;-2769.5850710026266;-2783.6780537922564;-2766.0729237306855;43.173267723693165;3.5997520390275475;-0.5887023983203369;GradientBoosting;True;5274.752969026566;0.15;0.8;10;900.0;4.0;3.0;0.0001;40;0.6;8.0;absolute_error;0.05;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1435.1779299842442;1486.8407767825254
33;29.868925285339355;0.7926618117872914;13.104995679855346;1.2636355660702312;StandardScaler();distance;4.0;85.0;manhattan;kd_tree;0.2;10;{'scaler__scaler': StandardScaler(), 'regressor__regressor__weights': 'distance', 'regressor__regressor__p': 4, 'regressor__regressor__n_neighbors': 85, 'regressor__regressor__metric': 'manhattan', 'regressor__regressor__algorithm': 'kd_tree', 'feature_selection__spearman_thr': 0.2, 'feature_selection__rfe_k': 10};0.9359405035836128;0.9056342013496053;0.8784656227343198;0.9124923858227613;0.928786513922305;0.9122638454825209;0.020099288465815282;5;0.9988433877646823;0.9966967105060581;0.99692016006566;0.9967220976960223;0.9988512148865322;0.9976067141837909;0.0010158890811343584;-1426.8350813515003;-1526.4526546305976;-1573.0440001416182;-1502.5819314316477;-1416.6775755969622;-1489.1182486304651;59.57433076168257;5;-51.714953977788916;-108.42565244221625;-99.21145556690409;-105.645334135585;-52.13271751501518;-83.42602272750189;25.8948721086641;-0.08869829809936723;-0.09306471860547727;-0.0930704938146061;-0.09260710499024659;-0.08799569494113617;-0.09108726209016668;0.0022547018060041384;5;-0.004362583066010361;-0.008381110512860569;-0.008286291197678666;-0.008181924779903472;-0.004375292525842225;-0.006717440416459058;0.0019185836075944313;-879.7698691161477;-895.9830043698312;-895.3737258820547;-872.8591417178068;-862.9229825858456;-881.3817447343372;12.844696373380426;6;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;0.0;-2415.494267644098;-2987.95211501558;-3502.572974473433;-2912.035543218264;-2538.053956416734;-2871.221771353622;382.77524197189814;5;-332.76064290462364;-559.7633952616789;-535.9534657975094;-555.919413312753;-331.8992420392304;-463.259231863159;107.20890175123833;1684.956539872982;-8.554760857949386;KNN;True;9891.770384073257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83.42602272750189;1489.1182486304651
93;58.716056156158444;1.46773312109292;8.269773864746094;0.030417820657304893;MinMaxScaler(feature_range=(-1, 1));;;;;;0.25;7;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__n_estimators': 400, 'regressor__min_samples_split': 25, 'regressor__min_samples_leaf': 3, 'regressor__min_impurity_decrease': 0.001, 'regressor__max_samples': 0.8, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 18, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 5e-05, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.25, 'feature_selection__rfe_k': 7};0.9348198053685596;0.9171016623554461;0.8986424192064185;0.9205251851283103;0.9294729973000441;0.9201124138717557;0.012442857891103724;29;0.9341827609564008;0.936223148375644;0.9385430858892357;0.9348423052525381;0.9346031422416944;0.9356788885431027;0.0015871575010470353;-1480.3696159191886;-1495.344147976865;-1514.603206009171;-1492.8754804360578;-1464.7704705996298;-1489.5925841881824;16.556506662674835;29;-1356.4988559561045;-1348.6364210652368;-1340.0709613872016;-1349.7687167331294;-1355.8713529233198;-1350.1692616129985;5.950853949737022;-0.0946561130204396;-0.09470065712055986;-0.09186826850272702;-0.09545243605839322;-0.09336157707739717;-0.09400781035590336;0.0012635294374233005;29;-0.08552492258164954;-0.08515113357830012;-0.08477328517804554;-0.08488432857376028;-0.08547308700366898;-0.0851613513830849;0.00030225966766376356;-942.3162174150075;-936.991388036251;-924.1842984594714;-925.6079078687653;-931.6965451854112;-932.1592713929813;6.83004504536146;29;-860.0351539998073;-851.2013746108514;-841.1371848538311;-855.1361667747678;-853.6100107199054;-852.2239781918327;6.2510655190604885;-2436.5317643043704;-2800.523582759141;-3198.6427733281107;-2775.1631003281436;-2525.7911727745573;-2747.3304786988647;265.6924738747922;29;-2510.1975056533834;-2459.589980587829;-2394.1336209408923;-2478.5443417999177;-2504.178611064029;-2469.32881200921;41.758463096529;10.326358815828755;-1.6636556474609285;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;400.0;25.0;3.0;0.001;0.8;sqrt;18;squared_error;5,00E-05;True;;;;;;;;;;;;;;;;;1350.1692616129985;1489.5925841881824
